,favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
545,18.0909090909091,199,229.690909090909,78.1818181818182,860,1361.16363636364,1.63636363636364,18,1.45454545454545,0.545454545454545,161190.818181818,1773099,150420.563636365,3,11,1,11,0,1.54545454545455,17,0.272727272727273,18.5454545454546,204,28.2727272727273,0.0909090909090909,1,0.0909090909090909,0,0,0,-0.0022727272727272,-0.025,5.68181818181818E-05,1,2,1.8611481930789E-05,1
546,0,0,,0,0,,0,0,,0,4368,4368,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0.0002289377289377,0
547,0,0,,1,1,,0,0,,0,16507,16507,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,6.05803598473375E-05,0
548,0,0,,0,0,,0,0,,0,3088,3088,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0003238341968911,0
549,2,2,,0,0,,0,0,,0,1546,1546,,1,1,0,0,,1,1,,1,1,,1,1,,0,0,,-0.5,-0.5,,1,1,0.000646830530401,1
550,0,0,0,0,0,0,0,0,0,0.5,25562,51124,0,2,2,0,0,0,3,6,0,8.5,17,0.5,0,0,0,0.5,1,0.5,-0.03125,-0.0625,0.001953125,1,2,7.82411391909866E-05,1
551,0,0,,0,0,,0,0,,0,1738,1738,,0,1,0,0,,0,0,,0,0,,1,1,,0,0,,-0.5,-0.5,,1,1,0,1
552,0,0,,0,0,,0,0,,0,9533,9533,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
553,0,0,,0,0,,0,0,,0,1651,1651,,1,1,0,0,,3,3,,5,5,,0,0,,0,0,,-1,-1,,1,1,0.0006056935190793,1
554,1,1,,0,0,,0,0,,0,3576,3576,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0.5,0.5,,1,1,0,0
555,5.5,11,4.5,41.5,83,220.5,1,2,0,0.5,51278,102556,0,0,2,1,2,0,1.5,3,0.5,9.5,19,24.5,0,0,0,0,0,0,0.11,0.22,0.0242,1,2,0,0
556,0,0,,0,0,,1,1,,0,19190,19190,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
557,0,0,,0,0,,0,0,,0,9773,9773,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
558,0,0,,0,0,,1,1,,0,352,352,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.15,0.15,,1,1,0,0
559,1.66666666666667,5,8.33333333333333,0,0,0,0,0,0,0.666666666666667,1089,3267,0,0,3,0,0,0,1.66666666666667,5,8.33333333333333,8,24,7,0,0,0,0,0,0,0.1,0.3,0.01,1,2,0,0
560,7,7,,2,2,,0,0,,0,16462,16462,,1,1,0,0,,3,3,,14,14,,0,0,,0,0,,-0.2,-0.2,,1,1,6.07459603936338E-05,1
561,0,0,,0,0,,0,0,,0,350,350,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.3,-0.3,,1,1,0.0028571428571428,1
562,0,0,,0,0,,0,0,,0,7459,7459,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.25,-0.25,,1,1,0.0001340662287169,1
563,0,0,,0,0,,0,0,,0,67067,67067,,0,1,0,0,,4,4,,9,9,,1,1,,1,1,,-0.075,-0.075,,1,1,0,1
564,0,0,,0,0,,0,0,,0,2527,2527,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.3,0.3,,1,1,0,0
565,1,1,,0,0,,0,0,,0,1261,1261,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,-0.8,-0.8,,1,1,0,1
566,1,1,,0,0,,0,0,,0,21980,21980,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,4.54959053685168E-05,0
567,0,0,,0,0,,0,0,,0,2931,2931,,0,1,0,0,,1,1,,8,8,,0,0,,0,0,,0.00625,0.00625,,1,1,0,0
568,0,0,0,0.333333333333333,1,0.333333333333333,0,0,0,0.666666666666667,2192,6576,0,3,3,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0.116666666666667,0.35,0.0439583333333333,1,2,0.0013686131386861,0
569,0,0,,0,0,,0,0,,0,19624,19624,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,5.09580105992662E-05,0
570,0,0,,0,0,,0,0,,0,494,494,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,-0.125,-0.125,,1,1,0,1
571,0,0,,0,0,,0,0,,0,11822,11822,,0,1,0,0,,4,4,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
572,0,0,,0,0,,0,0,,0,14854,14854,,1,1,0,0,,3,3,,4,4,,1,1,,0,0,,-0.1875,-0.1875,,1,1,6.73219334859297E-05,1
573,0,0,,0,0,,0,0,,0,1168,1168,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0.0008561643835616,0
574,0,0,0,0,0,0,0.5,1,0.5,0,2267,4534,0,2,2,0,0,0,2,4,2,4.5,9,0.5,0,0,0,0,0,0,-0.0125,-0.025,0.0003125,1,1,0.0008822232024702,1
575,1,1,,1,1,,0,0,,0,25064,25064,,1,1,0,0,,1,1,,12,12,,0,0,,0,0,,0,0,,1,1,3.9897861474625E-05,0
576,0,0,,0,0,,0,0,,0,4576,4576,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
577,0,0,,0,0,,1,1,,0,1204,1204,,1,1,0,0,,0,0,,7,7,,0,0,,0,0,,0,0,,1,1,0.0008305647840531,0
578,0,0,0,0,0,0,0.5,1,0.5,0,92894.5,185789,480.5,1,2,0,0,0,1,2,2,9.5,19,60.5,0.5,1,0.5,0,0,0,0.05,0.1,0.005,1,2,1.07648999671671E-05,0
579,1,1,,0,0,,1,1,,0,2172,2172,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0004604051565377,0
580,0.666666666666667,4,0.666666666666667,0.166666666666667,1,0.166666666666667,0.833333333333333,5,1.36666666666667,0.5,80999.5,485997,1512.3000000001,0,6,0,0,0,0.666666666666667,4,1.46666666666667,4.83333333333333,29,9.76666666666667,0.166666666666667,1,0.166666666666667,0.5,3,0.7,0.250142045454545,1.50085227272727,0.172052677879649,1,2,0,0
581,0,0,,0,0,,0,0,,0,66652,66652,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.05,-0.05,,1,1,0,1
582,10.5,21,4.5,62.5,125,420.5,0,0,0,0.5,64712,129424,14112,1,2,1,2,0,1.5,3,0.5,10.5,21,4.5,0,0,0,0,0,0,-0.0416666666666666,-0.0833333333333333,0.0034722222222222,1,2,1.54530844356534E-05,1
583,1,1,,0,0,,0,0,,0,468,468,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
584,0,0,,0,0,,0,0,,0,345,345,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0.0028985507246376,0
585,0,0,,1,1,,0,0,,0,33784,33784,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,2.95998105612124E-05,0
586,11.25,45,49.5833333333333,42,168,1067.33333333333,0,0,0,0.75,196644.5,786578,109086.333333332,4,4,0,0,0,1.25,5,0.916666666666667,9,36,24.6666666666667,0,0,0,0,0,0,0.0375,0.15,0.0035416666666666,1,3,2.03412757539621E-05,0
587,0,0,0,0,0,0,0,0,0,0.5,42112,84224,18,1,2,0,0,0,1.5,3,0.5,5,10,18,0,0,0,0.5,1,0.5,0.35,0.7,0.245,2,1,2.37462006079027E-05,0
588,0,0,,0,0,,0,0,,0,7630,7630,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,-0.0416666666666666,-0.0416666666666666,,1,1,0.0001310615989515,1
589,0,0,,0,0,,0,0,,0,15043,15043,,0,1,0,0,,0,0,,2,2,,1,1,,0,0,,-0.08125,-0.08125,,1,1,0,1
590,0,0,0,2,4,8,0.5,1,0.5,0,2668,5336,0,2,2,0,0,0,2,4,2,19.5,39,144.5,0,0,0,0,0,0,0,0,0,2,1,0.0007496251874062,0
591,0.666666666666667,2,0.333333333333333,0,0,0,0,0,0,0.666666666666667,108283,324849,4563,3,3,0,0,0,1,3,1,3.66666666666667,11,6.33333333333333,0,0,0,0,0,0,0,0,0,2,1,2.77051799451437E-05,0
592,0,0,0,0,0,0,0,0,0,0.75,94818,379272,0,0,4,0,0,0,0.25,1,0.25,6.25,25,2.91666666666667,0,0,0,0,0,0,-0.7,-2.8,0.0779166666666666,1,2,0,1
593,0,0,,1,1,,0,0,,0,396843,396843,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,2.51988821775866E-06,0
594,0,0,,0,0,,1,1,,0,3465,3465,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
595,0,0,,0,0,,0,0,,0,141,141,,0,1,0,0,,0,0,,0,0,,1,1,,0,0,,-0.5,-0.5,,1,1,0,1
596,0,0,,0,0,,0,0,,0,863,863,,0,1,0,0,,0,0,,4,4,,0,0,,1,1,,0.125,0.125,,1,1,0,0
597,7,7,,30,30,,1,1,,0,63414,63414,,1,1,0,0,,1,1,,5,5,,0,0,,0,0,,0,0,,1,1,1.57693884631154E-05,0
598,2.25,9,4.91666666666667,0.75,3,2.25,0.25,1,0.25,0.5,33032.75,132131,2.25,3,4,0,0,0,1.5,6,1,4,16,12,0,0,0,0,0,0,0,0,0,2,2,9.08189599715434E-05,0
599,5,5,,27,27,,0,0,,0,520062,520062,,1,1,0,0,,1,1,,11,11,,0,0,,0,0,,0,0,,1,1,1.92284766047125E-06,0
600,0,0,,0,0,,0,0,,0,11577,11577,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,8.63781636002418E-05,0
601,0,0,,0,0,,0,0,,0,85913,85913,,1,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.211666666666667,0.211666666666667,,1,1,1.16396820038876E-05,0
602,0,0,,0,0,,0,0,,0,9407,9407,,0,1,0,0,,0,0,,1,1,,1,1,,0,0,,0,0,,1,1,0,0
603,0.166666666666667,2,0.151515151515152,0,0,0,0,0,0,0.916666666666667,50577,606924,1363.6363636364,0,12,0,0,0,1.66666666666667,20,1.33333333333333,5.33333333333333,64,7.33333333333333,0.0833333333333333,1,0.0833333333333333,0.416666666666667,5,0.265151515151515,0.081709656084656,0.980515873015873,0.0090378408398993,1,2,0,0
604,2,2,,1,1,,0,0,,0,16887,16887,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,5.92171492864333E-05,0
605,0,0,,0,0,,0,0,,0,14191,14191,,1,1,0,0,,2,2,,4,4,,0,0,,0,0,,0.8,0.8,,1,1,7.04671975195546E-05,0
606,4,4,,47,47,,0,0,,0,97111,97111,,1,1,1,1,,2,2,,20,20,,0,0,,0,0,,0,0,,1,1,1.02974946195591E-05,0
607,0,0,,0,0,,0,0,,0,33644,33644,,1,1,0,0,,3,3,,13,13,,0,0,,0,0,,0,0,,1,1,2.97229818095351E-05,0
608,0,0,,0,0,,0,0,,0,37926,37926,,1,1,0,0,,1,1,,4,4,,1,1,,0,0,,-0.375,-0.375,,1,1,2.63671360016875E-05,1
609,2,2,,2,2,,0,0,,0,18886,18886,,1,1,0,0,,1,1,,11,11,,0,0,,0,0,,0,0,,1,1,5.29492745949381E-05,0
610,0,0,,0,0,,0,0,,0,2638,2638,,1,1,0,0,,2,2,,2,2,,0,0,,0,0,,0.5,0.5,,1,1,0.0003790750568612,0
611,3,6,18,5,10,50,0,0,0,0.5,33149,66298,0,2,2,0,0,0,0,0,0,4.5,9,4.5,0.5,1,0.5,0.5,1,0.5,-0.0283333333333333,-0.0566666666666666,0.0016055555555555,1,2,6.03336450571661E-05,1
612,0,0,0,0,0,0,0,0,0,0.857142857142857,200,1400,0,7,7,0,0,0,1.14285714285714,8,1.47619047619048,2.14285714285714,15,3.14285714285714,0,0,0,0,0,0,-0.044047619047619,-0.308333333333333,0.0219146825396825,1,1,0.035,1
613,0,0,,0,0,,0,0,,0,1919,1919,,1,1,0,0,,1,1,,1,1,,0,0,,1,1,,0,0,,1,1,0.0005211047420531,0
614,0,0,,0,0,,0,0,,0,25323,25323,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,3.94897918887967E-05,0
615,14,14,,85,85,,1,1,,0,13319,13319,,1,1,1,1,,1,1,,11,11,,0,0,,0,0,,0,0,,1,1,7.50807117651475E-05,0
616,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0.666666666666667,6347.33333333333,19042,5.33333333333394,1,3,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0.166666666666667,0.5,0.0433333333333333,2,1,0.0001575464762104,0
617,2,2,,1,1,,2,2,,0,41379,41379,,1,1,0,0,,1,1,,12,12,,0,0,,0,0,,0,0,,1,1,2.4166847918026E-05,0
618,11.5,23,180.5,41.5,83,420.5,0.5,1,0.5,0,82718,165436,0,1,2,0,0,0,2,4,0,14,28,8,0,0,0,0,0,0,0.25,0.5,0.125,1,2,1.20892671486254E-05,0
619,4,8,2,24,48,8,1,2,0,0.5,19768,39536,128,1,2,0,0,0,0.5,1,0.5,14.5,29,4.5,0,0,0,0,0,0,0,0,0,2,1,5.05868069607446E-05,0
620,1,1,,0,0,,0,0,,0,863,863,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0011587485515643,0
621,0.5,1,0.5,0,0,0,0,0,0,0.5,16112,32224,0,2,2,0,0,0,1.5,3,0.5,6.5,13,12.5,0,0,0,0.5,1,0.5,0.35,0.7,0.245,1,2,0.000124131082423,0
622,1,1,,0,0,,0,0,,0,6420,6420,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,-0.25,-0.25,,1,1,0.0001557632398753,1
623,7.5,15,112.5,43.5,87,3784.5,0.5,1,0.5,0,6541,13082,2888,2,2,0,0,0,1,2,0,13,26,200,0,0,0,0,0,0,-0.25,-0.5,0.125,1,2,0.0003057636447026,1
624,0,0,,1,1,,1,1,,0,102248,102248,,1,1,0,0,,2,2,,19,19,,0,0,,0,0,,-0.166666666666667,-0.166666666666667,,1,1,9.78014239887333E-06,1
625,0,0,,0,0,,0,0,,0,3663,3663,,0,1,0,0,,2,2,,5,5,,0,0,,1,1,,-0.0833333333333333,-0.0833333333333333,,1,1,0,1
626,8.75,35,240.916666666667,10.25,41,321.583333333333,0,0,0,0.75,234787.25,939149,174874.249999998,0,4,0,0,0,1.25,5,0.25,4.5,18,9.66666666666667,0,0,0,0,0,0,0.10625,0.425,0.03265625,1,2,0,0
627,0,0,,0,0,,0,0,,0,136,136,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0073529411764705,0
628,0,0,,0,0,,0,0,,0,6270,6270,,1,1,1,1,,1,1,,12,12,,0,0,,0,0,,0.5,0.5,,1,1,0.0001594896331738,0
629,1,1,,0,0,,1,1,,0,4598,4598,,0,1,0,0,,3,3,,11,11,,0,0,,0,0,,0.4,0.4,,1,1,0,0
630,0,0,,0,0,,0,0,,0,2572,2572,,1,1,0,0,,2,2,,2,2,,0,0,,0,0,,0,0,,1,1,0.0003888024883359,0
631,1,1,,0,0,,0,0,,0,2229,2229,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
632,0,0,,0,0,,2,2,,0,23302,23302,,1,1,0,0,,2,2,,8,8,,1,1,,0,0,,-0.5,-0.5,,1,1,4.29147712642692E-05,1
633,2,2,,0,0,,0,0,,0,26206,26206,,0,1,0,0,,5,5,,5,5,,0,0,,0,0,,-0.75,-0.75,,1,1,0,1
634,5.8,58,287.288888888889,23.2,232,5280.17777777778,0.1,1,0.1,0.8,74530.6,745306,5356.26666666677,0,10,0,0,0,0.8,8,0.4,5.8,58,26.4,0.1,1,0.0999999999999999,0,0,0,-0.06025,-0.6025,0.0968700694444444,1,2,0,1
635,0,0,0,0,0,0,0,0,0,0.5,6736,13472,0,0,2,0,0,0,2,4,8,12.5,25,180.5,1,2,0,0,0,0,-0.103703703703704,-0.207407407407407,0.0053772290809327,1,1,0,1
636,1,1,,0,0,,0,0,,0,17,17,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.125,0.125,,1,1,0,0
637,0,0,,0,0,,0,0,,0,250,250,,1,1,0,0,,0,0,,1,1,,1,1,,1,1,,-0.6,-0.6,,1,1,0.004,1
638,22.3333333333333,67,345.333333333333,115.666666666667,347,7042.33333333333,0,0,0,0.666666666666667,54532.3333333333,163597,0.33333333333394,1,3,1,3,0,1.33333333333333,4,0.333333333333333,9,27,4,0,0,0,0,0,0,-0.0555555555555555,-0.166666666666667,0.0092592592592592,1,2,1.83377445796683E-05,1
639,0,0,,0,0,,0,0,,0,16590,16590,,0,1,0,0,,3,3,,3,3,,1,1,,0,0,,-0.5,-0.5,,1,1,0,1
640,0,0,,0,0,,0,0,,0,3259,3259,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0003068425897514,0
641,0,0,0,0,0,0,0,0,0,0.5,43164,86328,0,2,2,0,0,0,1,2,0,2,4,0,0,0,0,0,0,0,-0.15625,-0.3125,0.0160503472222222,1,2,4.63349087202298E-05,1
642,0,0,,1,1,,1,1,,0,130052,130052,,1,1,0,0,,1,1,,16,16,,0,0,,0,0,,0,0,,1,1,7.68923199950789E-06,0
643,0,0,,0,0,,1,1,,0,39643,39643,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.433333333333333,0.433333333333333,,1,1,2.52251343238403E-05,0
644,4,4,,0,0,,0,0,,0,33507,33507,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,0.4,0.4,,1,1,2.98445101023667E-05,0
645,0,0,,0,0,,0,0,,0,187,187,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0053475935828877,0
646,0,0,,0,0,,0,0,,0,60,60,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
647,0,0,,0,0,,0,0,,0,23536,23536,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,-0.2,-0.2,,1,1,0,1
648,0.181818181818182,2,0.163636363636364,0,0,0,0,0,0,0.909090909090909,5894,64834,0,11,11,0,0,0,0.454545454545454,5,0.872727272727273,2.81818181818182,31,2.96363636363636,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0994660894660894,1.09412698412698,0.0179926859295906,1,1,0.001866304716661,0
649,0,0,,0,0,,0,0,,0,120,120,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,-0.8,-0.8,,1,1,0,1
650,0.571428571428571,4,0.619047619047619,0.285714285714286,2,0.238095238095238,0,0,0,0.857142857142857,23277,162939,0,7,7,0,0,0,1.85714285714286,13,1.14285714285714,5,35,6.66666666666667,0,0,0,0,0,0,0.0642857142857143,0.45,0.0672619047619047,3,2,0.0003007260385788,0
651,0,0,0,0,0,0,0,0,0,0.5,2631,5262,0,2,2,0,0,0,1,2,2,2,4,2,0,0,0,0,0,0,-0.0625,-0.125,0.0078125,1,1,0.000760167236792,1
652,3.33333333333333,10,2.33333333333333,2,6,1,0,0,0,0.666666666666667,3339,10017,3,3,3,0,0,0,2.33333333333333,7,2.33333333333333,4.66666666666667,14,8.33333333333333,0.333333333333333,1,0.333333333333333,0,0,0,-0.126190476190476,-0.378571428571428,0.294200680272109,1,2,0.0008984725965858,1
653,0,0,,0,0,,0,0,,0,891,891,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
654,0,0,0,0,0,0,0,0,0,0.666666666666667,12803,38409,0,3,3,0,0,0,0.666666666666667,2,0.333333333333333,1.33333333333333,4,2.33333333333333,0,0,0,0,0,0,0,0,0,2,2,0.0002343200812309,0
655,0,0,0,0,0,0,0.5,1,0.5,0,8289,16578,0,0,2,0,0,0,2.5,5,12.5,7.5,15,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0
656,0,0,,0,0,,0,0,,0,192,192,,0,1,0,0,,2,2,,10,10,,1,1,,0,0,,-0.408333333333333,-0.408333333333333,,1,1,0,1
657,0,0,,0,0,,0,0,,0,2830,2830,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
658,0,0,,0,0,,2,2,,0,26583,26583,,0,1,0,0,,2,2,,23,23,,0,0,,0,0,,0.35,0.35,,1,1,0,0
659,1,2,0,0,0,0,0,0,0,0.5,55041,110082,0,2,2,0,0,0,0,0,0,6.5,13,0.5,0,0,0,0,0,0,0.35,0.7,0.245,1,1,3.63365491179303E-05,0
660,0,0,,0,0,,1,1,,0,17241,17241,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,-0.78125,-0.78125,,1,1,0,1
661,0,0,,0,0,,0,0,,0,212,212,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,-0.466666666666667,-0.466666666666667,,1,1,0.0047169811320754,1
662,1,1,,0,0,,0,0,,0,279,279,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0.003584229390681,0
663,3,6,8,8,16,128,0.5,1,0.5,0,19380,38760,722,0,2,0,0,0,2.5,5,0.5,10,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0
664,0,0,,0,0,,0,0,,0,3156,3156,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0003168567807351,0
665,1,1,,3,3,,2,2,,0,20488,20488,,1,1,1,1,,1,1,,11,11,,0,0,,0,0,,0,0,,1,1,4.88090589613432E-05,0
666,1,1,,0,0,,0,0,,0,27856,27856,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,3.58989086731763E-05,0
667,1,1,,0,0,,2,2,,0,1825,1825,,1,1,0,0,,0,0,,10,10,,0,0,,1,1,,0,0,,1,1,0.0005479452054794,0
668,1,1,,0,0,,0,0,,0,75976,75976,,1,1,0,0,,0,0,,7,7,,0,0,,0,0,,0.293055555555555,0.293055555555555,,1,1,1.3162051174055E-05,0
669,5,5,,1,1,,0,0,,0,9227,9227,,1,1,0,0,,1,1,,6,6,,0,0,,0,0,,-1,-1,,1,1,0.0001083775875149,1
670,0,0,,0,0,,1,1,,0,7920,7920,,1,1,0,0,,2,2,,19,19,,0,0,,0,0,,0.0999999999999999,0.0999999999999999,,1,1,0.0001262626262626,0
671,2,2,,0,0,,0,0,,0,10103,10103,,0,1,1,1,,0,0,,2,2,,0,0,,0,0,,0.5,0.5,,1,1,0,0
672,0,0,,0,0,,0,0,,0,56,56,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.5,-0.5,,1,1,0,1
673,0,0,,1,1,,1,1,,0,30556,30556,,0,1,0,0,,2,2,,16,16,,0,0,,0,0,,0,0,,1,1,0,0
674,1985,1985,,1230,1230,,0,0,,0,7330,7330,,0,1,1,1,,2,2,,4,4,,0,0,,0,0,,-0.5,-0.5,,1,1,0,1
675,0,0,,0,0,,0,0,,0,33827,33827,,0,1,0,0,,0,0,,1,1,,1,1,,0,0,,-0.8,-0.8,,1,1,0,1
676,0,0,,0,0,,0,0,,0,9059,9059,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
677,0.333333333333333,1,0.333333333333333,0.666666666666667,2,1.33333333333333,0.666666666666667,2,1.33333333333333,0.333333333333333,12551.3333333333,37654,102.333333333336,1,3,0,0,0,1,3,1,5,15,7,0.333333333333333,1,0.333333333333333,0,0,0,0.0116666666666666,0.035,0.0069083333333333,3,1,7.96728103255962E-05,0
678,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0.666666666666667,2291,6873,0,3,3,0,0,0,2,6,1,10.6666666666667,32,9.33333333333334,0,0,0,0.333333333333333,1,0.333333333333333,0.0908333333333333,0.2725,0.0191270833333333,2,1,0.0013094718463553,0
679,2,2,,1,1,,2,2,,0,1227,1227,,1,1,0,0,,1,1,,18,18,,0,0,,0,0,,0,0,,1,1,0.0008149959250203,0
680,0,0,,0,0,,0,0,,0,130648,130648,,1,1,0,0,,0,0,,1,1,,0,0,,1,1,,0.8,0.8,,1,1,7.65415467515768E-06,0
681,0,0,,0,0,,0,0,,0,402,402,,0,1,0,0,,1,1,,1,1,,1,1,,0,0,,-0.5,-0.5,,1,1,0,1
682,0,0,0,0,0,0,0,0,0,0.5,871,1742,0,0,2,0,0,0,1,2,0,3,6,0,0,0,0,1,2,0,-0.25,-0.5,0.125,2,1,0,1
683,224,224,,230,230,,1,1,,0,3842,3842,,0,1,1,1,,1,1,,7,7,,0,0,,0,0,,0.7,0.7,,1,1,0,0
684,0,0,,0,0,,0,0,,0,815,815,,1,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0.0012269938650306,0
685,0,0,,0,0,,1,1,,0,263,263,,0,1,0,0,,1,1,,8,8,,1,1,,0,0,,-0.1875,-0.1875,,1,1,0,1
686,0,0,,0,0,,0,0,,0,17940,17940,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,5.57413600891862E-05,0
687,0,0,,0,0,,0,0,,0,13,13,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
688,1.5,3,0.5,0,0,0,0.5,1,0.5,0,9929,19858,0,2,2,1,2,0,0.5,1,0.5,10,20,2,0,0,0,0,0,0,0,0,0,2,1,0.000201430154094,0
689,1,1,,1,1,,0,0,,0,1204,1204,,1,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.25,0.25,,1,1,0.0008305647840531,0
690,0,0,,0,0,,2,2,,0,25698,25698,,0,1,0,0,,2,2,,18,18,,0,0,,0,0,,0,0,,1,1,0,0
691,0,0,,0,0,,0,0,,0,32331,32331,,1,1,0,0,,1,1,,3,3,,0,0,,0,0,,0,0,,1,1,3.09300671182456E-05,0
692,0,0,,0,0,,0,0,,0,96,96,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
693,0,0,,0,0,,0,0,,0,27261,27261,,0,1,0,0,,2,2,,14,14,,0,0,,0,0,,0.05,0.05,,1,1,0,0
694,1,1,,0,0,,0,0,,0,9042,9042,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
695,0,0,,0,0,,0,0,,0,65674,65674,,1,1,0,0,,0,0,,3,3,,0,0,,0,0,,0.75,0.75,,1,1,1.52267259493864E-05,0
696,0,0,,3,3,,2,2,,0,44092,44092,,1,1,0,0,,1,1,,25,25,,0,0,,0,0,,0,0,,1,1,2.2679851220176E-05,0
697,0,0,,0,0,,1,1,,0,4028,4028,,0,1,0,0,,3,3,,17,17,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
698,1,1,,0,0,,0,0,,0,4182,4182,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,-0.111111111111111,-0.111111111111111,,1,1,0.0002391200382592,1
699,0.5,1,0.5,0.5,1,0.5,2,4,2,0,1855.5,3711,84.5,0,2,0,0,0,1.5,3,0.5,20.5,41,0.5,0,0,0,0,0,0,-0.2,-0.4,0.72,1,2,0,1
