,favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
4632,0,0,,0,0,,0,0,,0,11236,11236,,1,1,0,0,,1,1,,10,10,,0,0,,0,0,,0,0,,1,1,8.8999644001424E-05,0
4633,0,0,,0,0,,0,0,,0,2235,2235,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0.0666666666666666,0.0666666666666666,,1,1,0.0004474272930648,0
4634,292,292,,125,125,,1,1,,0,488,488,,0,1,1,1,,3,3,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
4635,0,0,,1,1,,0,0,,0,22716,22716,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,4.40218348300757E-05,0
4636,0,0,,0,0,,0,0,,0,23718,23718,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0.3,0.3,,1,1,0,0
4637,0,0,0,0,0,0,0.5,1,0.5,0,1048,2096,3872,0,2,0,0,0,1.5,3,0.5,9.5,19,84.5,0,0,0,0.5,1,0.5,0.075,0.15,0.06125,2,1,0,0
4638,306,306,,766,766,,1,1,,0,11552,11552,,0,1,0,0,,1,1,,12,12,,0,0,,0,0,,0.136363636363636,0.136363636363636,,1,1,0,0
4639,0,0,,0,0,,0,0,,0,2429,2429,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
4640,0,0,,0,0,,0,0,,0,38386,38386,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,,1,1,0,0
4641,0,0,0,1.66666666666667,5,8.33333333333333,0.666666666666667,2,0.333333333333333,0.333333333333333,78585.6666666667,235757,21.333333333343,2,3,0,0,0,1.33333333333333,4,1.33333333333333,8,24,57,0,0,0,0,0,0,0.0207070707070706,0.0621212121212121,0.0012863483318028,2,2,2.54499336180898E-05,0
4642,0,0,,0,0,,0,0,,0,9306,9306,,1,1,0,0,,2,2,,3,3,,0,0,,2,2,,0.2,0.2,,1,1,0.000107457554266,0
4643,0,0,,0,0,,0,0,,0,154,154,,1,1,0,0,,1,1,,1,1,,0,0,,0,0,,0.1,0.1,,1,1,0.0064935064935064,0
4644,1,1,,0,0,,1,1,,0,344,344,,0,1,0,0,,2,2,,18,18,,0,0,,0,0,,0,0,,1,1,0,0
4645,0,0,,0,0,,0,0,,0,34997,34997,,0,1,0,0,,1,1,,10,10,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
4646,0,0,,1,1,,0,0,,0,28329,28329,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4647,1,1,,0,0,,0,0,,0,1933,1933,,0,1,0,0,,1,1,,5,5,,0,0,,0,0,,0.25,0.25,,1,1,0,0
4648,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0.666666666666667,4807.66666666667,14423,616.33333333333,0,3,0,0,0,0.666666666666667,2,0.333333333333333,2.33333333333333,7,1.33333333333333,0,0,0,0,0,0,-0.208333333333333,-0.625,0.0677083333333333,1,2,0,1
4649,3,3,,0,0,,0,0,,0,31574,31574,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,-0.075,-0.075,,1,1,0,1
4650,1.33333333333333,4,1.33333333333333,0.333333333333333,1,0.333333333333333,0,0,0,0.666666666666667,2536.66666666667,7610,3605.33333333334,0,3,0,0,0,1.66666666666667,5,1.33333333333333,5.33333333333333,16,12.3333333333333,0.333333333333333,1,0.333333333333333,0,0,0,-0.130478395061728,-0.391435185185185,0.142752075474394,1,2,0,1
4651,0.5,1,0.5,0.5,1,0.5,0,0,0,0.5,803,1606,0,0,2,0,0,0,2.5,5,0.5,4.5,9,4.5,0.5,1,0.5,0,0,0,-0.1625,-0.325,0.0528124999999999,2,1,0,1
4652,1,1,,0,0,,1,1,,0,1074,1074,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4653,0,0,0,0,0,0,0,0,0,0.5,5758,11516,0,0,2,0,0,0,2,4,0,5,10,2,0,0,0,0,0,0,0.21875,0.4375,0.095703125,1,1,0,0
4654,0,0,,1,1,,0,0,,0,259,259,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,-0.05,-0.05,,1,1,0,1
4655,0,0,,0,0,,0,0,,0,19208,19208,,1,1,0,0,,2,2,,5,5,,0,0,,0,0,,0.4,0.4,,1,1,5.20616409829238E-05,0
4656,0,0,0,0,0,0,0,0,0,0.5,413,826,0,0,2,0,0,0,2.5,5,0.5,4.5,9,4.5,0,0,0,0,0,0,0.0527777777777777,0.105555555555556,0.837793209876543,1,1,0,0
4657,1,1,,0,0,,0,0,,0,62429,62429,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0.208333333333333,0.208333333333333,,1,1,0,0
4658,1,1,,4,4,,1,1,,0,10758,10758,,0,1,0,0,,2,2,,16,16,,0,0,,0,0,,0.0681818181818181,0.0681818181818181,,1,1,0,0
4659,0,0,0,1.5,3,4.5,1,2,0,0.5,1820,3640,0,0,2,0,0,0,1.5,3,0.5,11.5,23,24.5,0,0,0,0,0,0,0,0,0,2,1,0,0
4660,2.5,5,12.5,1,2,2,0,0,0,0.5,10976,21952,18,2,2,0,0,0,1,2,0,2.5,5,0.5,0,0,0,0,0,0,-0.0249999999999999,-0.0499999999999999,0.0012499999999999,2,1,0.0001822157434402,1
4661,33.5,67,2244.5,62.5,125,7564.5,0.5,1,0.5,0,8651,17302,32768,2,2,0,0,0,1.5,3,0.5,9,18,32,0,0,0,0,0,0,0.125,0.25,0.03125,1,2,0.0002311871459946,0
4662,0,0,,0,0,,0,0,,0,9430,9430,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
4663,0,0,,0,0,,0,0,,0,5982,5982,,0,1,0,0,,2,2,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4664,0.5,2,0.333333333333333,0.25,1,0.25,0,0,0,0.75,6333,25332,10844.6666666667,0,4,0,0,0,0.25,1,0.25,3.75,15,7.58333333333333,0,0,0,0,0,0,-0.02578125,-0.103125,0.0044816080729166,4,1,0,1
4665,0,0,,0,0,,0,0,,0,1003,1003,,1,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0.0009970089730807,0
4666,1,1,,0,0,,0,0,,0,633,633,,0,1,0,0,,1,1,,8,8,,0,0,,0,0,,0,0,,1,1,0,0
4667,3,3,,0,0,,0,0,,0,21804,21804,,0,1,0,0,,2,2,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
4668,0,0,,0,0,,1,1,,0,7450,7450,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4669,0,0,,0,0,,0,0,,0,10059,10059,,0,1,0,0,,1,1,,5,5,,0,0,,0,0,,-0.333333333333333,-0.333333333333333,,1,1,0,1
4670,0,0,0,0.333333333333333,1,0.333333333333333,1.33333333333333,4,0.333333333333333,0.333333333333333,47209.6666666667,141629,208.333333333348,1,3,0,0,0,5.33333333333333,16,34.3333333333333,19,57,100,0,0,0,0,0,0,-0.0666666666666666,-0.2,0.0133333333333333,3,1,2.11821025354977E-05,1
4671,0,0,,0,0,,1,1,,0,277,277,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.1,0.1,,1,1,0,0
4672,0,0,,0,0,,0,0,,0,13350,13350,,1,1,0,0,,3,3,,3,3,,0,0,,0,0,,0,0,,1,1,7.49063670411985E-05,0
4673,0,0,0,0.428571428571429,3,1.28571428571429,0.714285714285714,5,0.571428571428571,0.571428571428571,13057.4285714286,91402,28.2857142857147,3,7,0,0,0,1.57142857142857,11,0.619047619047619,10.4285714285714,73,29.952380952381,0,0,0,0,0,0,-0.0214285714285714,-0.15,0.0232142857142857,5,2,0.0002297542723353,1
4674,0,0,,0,0,,0,0,,0,901,901,,0,1,0,0,,0,0,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
4675,0,0,,0,0,,0,0,,0,80555,80555,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4676,0,0,,0,0,,0,0,,0,115,115,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
4677,1,1,,0,0,,0,0,,0,18859,18859,,0,1,1,1,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
4678,0,0,,0,0,,0,0,,0,2854,2854,,0,1,0,0,,2,2,,5,5,,0,0,,0,0,,0.0333333333333333,0.0333333333333333,,1,1,0,0
4679,0,0,0,0,0,0,0,0,0,0.833333333333333,93484,560904,69984,0,6,0,0,0,1.33333333333333,8,1.46666666666667,4,24,2.8,0.166666666666667,1,0.166666666666667,0,0,0,-0.0166666666666666,-0.0999999999999999,0.0256666666666666,2,1,0,1
4680,0,0,,0,0,,1,1,,0,3602,3602,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
4681,6,12,72,13,26,338,0,0,0,0.5,5915,11830,0,0,2,0,0,0,1,2,0,6,12,0,0,0,0,0,0,0,-0.125,-0.25,0.03125,1,2,0,1
4682,0,0,,0,0,,1,1,,0,1193,1193,,0,1,0,0,,0,0,,3,3,,1,1,,0,0,,-0.65,-0.65,,1,1,0,1
4683,0,0,,0,0,,0,0,,0,13724,13724,,0,1,0,0,,1,1,,3,3,,0,0,,0,0,,-0.4,-0.4,,1,1,0,1
4684,1,2,2,0,0,0,0,0,0,0.5,24158.5,48317,544.5,1,2,0,0,0,1,2,0,5.5,11,24.5,0,0,0,0,0,0,0,0,0,2,1,4.1393298424985E-05,0
4685,0,0,,0,0,,0,0,,0,70718,70718,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
4686,0,0,,0,0,,1,1,,0,4859,4859,,0,1,0,0,,2,2,,11,11,,0,0,,1,1,,0.29375,0.29375,,1,1,0,0
4687,6,6,,0,0,,0,0,,0,10066,10066,,1,1,0,0,,1,1,,2,2,,0,0,,0,0,,0.0666666666666666,0.0666666666666666,,1,1,9.93443274389032E-05,0
4688,62,62,,123,123,,2,2,,0,6631,6631,,0,1,0,0,,1,1,,11,11,,0,0,,0,0,,0.25,0.25,,1,1,0,0
4689,0,0,,0,0,,0,0,,0,8651,8651,,1,1,0,0,,0,0,,0,0,,0,0,,1,1,,-0.0999999999999999,-0.0999999999999999,,1,1,0.0001155935729973,1
4690,0,0,0,0,0,0,0,0,0,0.833333333333333,574,3444,0,0,6,0,0,0,0.166666666666667,1,0.166666666666667,3,18,4,0,0,0,0.333333333333333,2,0.266666666666667,0.0583333333333333,0.35,0.0404166666666666,2,2,0,0
4691,0,0,,0,0,,0,0,,0,6947,6947,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
4692,0,0,,1,1,,1,1,,0,507,507,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.05,0.05,,1,1,0,0
4693,0,0,,0,0,,0,0,,0,3293,3293,,0,1,0,0,,1,1,,1,1,,0,0,,1,1,,0.8,0.8,,1,1,0,0
4694,0,0,,0,0,,0,0,,0,150887,150887,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4695,0,0,,0,0,,0,0,,0,5080,5080,,0,1,0,0,,2,2,,4,4,,1,1,,0,0,,-0.266666666666667,-0.266666666666667,,1,1,0,1
4696,0,0,,0,0,,0,0,,0,571,571,,0,1,0,0,,2,2,,11,11,,0,0,,0,0,,0,0,,1,1,0,0
4697,1,1,,0,0,,0,0,,0,3632,3632,,0,1,0,0,,10,10,,12,12,,0,0,,0,0,,-0.26875,-0.26875,,1,1,0,1
4698,0,0,,0,0,,0,0,,0,387,387,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.4,-0.4,,1,1,0.0025839793281653,1
4699,0,0,,0,0,,0,0,,0,689,689,,0,1,0,0,,0,0,,3,3,,1,1,,0,0,,-0.65,-0.65,,1,1,0,1
4700,49,49,,134,134,,0,0,,0,3802,3802,,0,1,1,1,,1,1,,4,4,,0,0,,0,0,,-0.333333333333333,-0.333333333333333,,1,1,0,1
4701,1,1,,1,1,,0,0,,0,296,296,,0,1,0,0,,1,1,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
4702,0,0,0,0,0,0,1,2,0,0.5,66224,132448,0,0,2,0,0,0,2,4,0,9,18,2,0,0,0,0.5,1,0.5,-0.35,-0.7,0.245,2,1,0,1
4703,0,0,,0,0,,0,0,,0,9306,9306,,0,1,0,0,,4,4,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
4704,3,3,,0,0,,1,1,,0,30986,30986,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4705,114,114,,162,162,,2,2,,0,2491,2491,,0,1,0,0,,2,2,,13,13,,0,0,,0,0,,0.375,0.375,,1,1,0,0
4706,0,0,0,0,0,0,0.5,1,0.5,0,10480.5,20961,12.5,0,2,0,0,0,1,2,2,5.5,11,0.5,0,0,0,0.5,1,0.5,0.3,0.6,0.18,1,2,0,0
4707,0,0,0,0,0,0,0,0,0,0.5,105441.5,210883,63724.5,2,2,0,0,0,3,6,8,7,14,32,0,0,0,0,0,0,-0.0125,-0.025,0.0003125,1,1,1.89678636969315E-05,1
4708,1,1,,1,1,,0,0,,0,45224,45224,,1,1,0,0,,1,1,,8,8,,0,0,,0,0,,0,0,,1,1,2.21121528392004E-05,0
4709,0,0,,0,0,,0,0,,0,353,353,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4710,0,0,,0,0,,1,1,,0,42200,42200,,0,1,1,1,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
4711,0,0,0,0,0,0,0,0,0,0.5,172,344,0,0,2,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,-0.6,-1.2,0.32,1,1,0,1
4712,0,0,,0,0,,0,0,,0,21602,21602,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.136363636363636,0.136363636363636,,1,1,0,0
4713,2,6,4,0,0,0,0,0,0,0.666666666666667,640,1920,75,0,3,0,0,0,1,3,0,2.33333333333333,7,2.33333333333333,0,0,0,0.333333333333333,1,0.333333333333333,0,0,0,2,2,0,0
4714,0,0,,0,0,,0,0,,0,915,915,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0.26,0.26,,1,1,0,0
4715,0,0,,0,0,,0,0,,0,2363,2363,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4716,3.5,7,12.5,0,0,0,0,0,0,0.5,4970,9940,0,0,2,0,0,0,1,2,2,2.5,5,4.5,0,0,0,0,0,0,0.05,0.1,0.005,1,1,0,0
4717,1,1,,0,0,,1,1,,0,5549,5549,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0.285714285714286,0.285714285714286,,1,1,0,0
4718,0,0,,0,0,,0,0,,0,2192,2192,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4719,0,0,,0,0,,0,0,,0,151,151,,1,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0.0066225165562913,0
4720,0,0,,0,0,,0,0,,0,47874,47874,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4721,4,4,,0,0,,0,0,,0,4333,4333,,0,1,0,0,,3,3,,5,5,,0,0,,0,0,,0,0,,1,1,0,0
4722,0,0,,0,0,,1,1,,0,74,74,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
4723,0,0,,0,0,,1,1,,0,5020,5020,,0,1,0,0,,1,1,,10,10,,0,0,,1,1,,0.325,0.325,,1,1,0,0
4724,0,0,,0,0,,0,0,,0,168,168,,0,1,0,0,,2,2,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
4725,0,0,,0,0,,0,0,,0,2279,2279,,0,1,0,0,,1,1,,5,5,,0,0,,1,1,,0.2,0.2,,1,1,0,0
4726,0,0,,0,0,,0,0,,0,453,453,,0,1,0,0,,5,5,,5,5,,0,0,,0,0,,0.285714285714286,0.285714285714286,,1,1,0,0
4727,1,2,0,0.5,1,0.5,0,0,0,0.5,4223,8446,2048,0,2,0,0,0,1,2,0,2.5,5,0.5,0,0,0,0,0,0,0.0249999999999999,0.0499999999999999,0.0012499999999999,1,2,0,0
4728,0,0,0,0,0,0,0,0,0,0.666666666666667,109184.333333333,327553,14981.3333333328,3,3,0,0,0,0,0,0,3.66666666666667,11,2.33333333333333,0,0,0,0.666666666666667,2,0.333333333333333,0.125,0.375,0.046875,2,2,2.74764694568513E-05,0
4729,0,0,,0,0,,0,0,,0,765,765,,1,1,0,0,,0,0,,0,0,,0,0,,1,1,,0.7,0.7,,1,1,0.0013071895424836,0
4730,76,76,,174,174,,1,1,,0,2271,2271,,0,1,0,0,,1,1,,10,10,,0,0,,0,0,,0.0999999999999999,0.0999999999999999,,1,1,0,0
4731,1,1,,0,0,,0,0,,0,19981,19981,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
4732,0,0,,0,0,,0,0,,0,1498,1498,,0,1,0,0,,2,2,,8,8,,0,0,,0,0,,0.3875,0.3875,,1,1,0,0
4733,1,2,2,0,0,0,0,0,0,0.5,22932,45864,0,0,2,0,0,0,2,4,8,4,8,0,0.5,1,0.5,0.5,1,0.5,-0.0451388888888888,-0.0902777777777777,0.142963927469136,1,2,0,1
4734,0,0,,0,0,,0,0,,0,139,139,,1,1,0,0,,0,0,,2,2,,0,0,,0,0,,-0.4,-0.4,,1,1,0.0071942446043165,1
4735,0.75,3,2.25,0.25,1,0.25,0,0,0,0.75,49572.25,198289,6806.25,0,4,0,0,0,0,0,0,1.75,7,0.916666666666667,0,0,0,0,0,0,-0.075,-0.3,0.0891666666666666,1,2,0,1
4736,0,0,0,0,0,0,0,0,0,0.5,3976,7952,0,0,2,0,0,0,2.5,5,4.5,2.5,5,4.5,0,0,0,0.5,1,0.5,-0.25,-0.5,0.125,1,1,0,1
4737,0,0,,0,0,,0,0,,0,18576,18576,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4738,0,0,,0,0,,0,0,,0,88,88,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
4739,0,0,,1,1,,0,0,,0,2935,2935,,0,1,0,0,,0,0,,5,5,,0,0,,0,0,,0.433333333333333,0.433333333333333,,1,1,0,0
4740,0,0,,0,0,,0,0,,0,26,26,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4741,0,0,,0,0,,0,0,,0,9285,9285,,0,1,0,0,,1,1,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4742,0,0,0,0,0,0,0,0,0,0.5,3,6,0,1,2,0,0,0,3,6,8,4.5,9,4.5,0,0,0,1,2,2,0.259090909090909,0.518181818181818,0.0506198347107437,2,1,0.333333333333333,0
4743,0,0,,0,0,,0,0,,0,8367,8367,,0,1,0,0,,0,0,,9,9,,0,0,,0,0,,0,0,,1,1,0,0
4744,0,0,,0,0,,0,0,,0,4303,4303,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4745,0,0,,0,0,,0,0,,0,11,11,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0.0909090909090909,0
4746,0,0,,0,0,,0,0,,0,4150,4150,,1,1,0,0,,0,0,,4,4,,0,0,,0,0,,0.4,0.4,,1,1,0.0002409638554216,0
4747,2,2,,0,0,,0,0,,0,1681,1681,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
4748,0,0,,0,0,,0,0,,0,1384,1384,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0,0,,1,1,0,0
4749,0,0,0,0,0,0,0,0,0,0.666666666666667,1097,3291,0,0,3,0,0,0,1.33333333333333,4,0.333333333333333,2.33333333333333,7,0.333333333333333,0,0,0,0,0,0,-0.015625,-0.046875,0.000732421875,1,1,0,1
4750,0,0,,0,0,,0,0,,0,15461,15461,,1,1,0,0,,1,1,,12,12,,0,0,,0,0,,-0.25,-0.25,,1,1,6.46788694133627E-05,1
4751,0.5,3,0.7,0,0,0,0,0,0,0.833333333333333,2357.5,14145,50.6999999999997,6,6,0,0,0,0.333333333333333,2,0.266666666666667,3,18,2.8,0,0,0,0.166666666666667,1,0.166666666666667,0.237152777777778,1.42291666666667,0.186823640046296,3,2,0.0025450689289501,0
4752,0,0,,0,0,,0,0,,0,1034,1034,,0,1,0,0,,0,0,,4,4,,0,0,,0,0,,-0.1,-0.1,,1,1,0,1
4753,1,1,,0,0,,0,0,,0,3891,3891,,0,1,0,0,,1,1,,5,5,,0,0,,2,2,,0,0,,1,1,0,0
4754,0,0,,0,0,,0,0,,0,6805,6805,,0,1,0,0,,0,0,,1,1,,0,0,,0,0,,0.9,0.9,,1,1,0,0
4755,0.8,4,1.7,0,0,0,0,0,0,0.8,3421.2,17106,2066.7,0,5,0,0,0,1.4,7,0.3,4.4,22,6.8,0,0,0,0.2,1,0.2,0.1,0.5,0.175,3,1,0,0
4756,0,0,,0,0,,0,0,,0,4483,4483,,0,1,0,0,,2,2,,6,6,,0,0,,0,0,,-0.4,-0.4,,1,1,0,1
4757,1,1,,0,0,,0,0,,0,21484,21484,,0,1,0,0,,1,1,,2,2,,0,0,,1,1,,0.3,0.3,,1,1,0,0
4758,0,0,,0,0,,0,0,,0,4316,4316,,0,1,0,0,,1,1,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
4759,0,0,,0,0,,0,0,,0,16051,16051,,0,1,0,0,,1,1,,7,7,,0,0,,0,0,,0,0,,1,1,0,0
4760,0,0,,0,0,,0,0,,0,2353,2353,,0,1,0,0,,1,1,,1,1,,0,0,,1,1,,0.8,0.8,,1,1,0,0
4761,1,1,,0,0,,2,2,,0,20289,20289,,0,1,0,0,,1,1,,5,5,,1,1,,0,0,,5.55111512312578E-17,5.55111512312578E-17,,1,1,0,0
4762,0,0,,0,0,,1,1,,0,3287,3287,,0,1,0,0,,1,1,,13,13,,0,0,,0,0,,0.136363636363636,0.136363636363636,,1,1,0,0
4763,0,0,,0,0,,0,0,,0,52,52,,1,1,0,0,,2,2,,2,2,,0,0,,0,0,,-0.8,-0.8,,1,1,0.0192307692307692,1
4764,0,0,,0,0,,0,0,,0,2416,2416,,0,1,0,0,,0,0,,6,6,,0,0,,0,0,,0,0,,1,1,0,0
4765,0,0,,0,0,,0,0,,0,19136,19136,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.12,0.12,,1,1,0,0
4766,1,1,,0,0,,0,0,,0,510,510,,0,1,0,0,,0,0,,2,2,,0,0,,0,0,,0.340625,0.340625,,1,1,0,0
4767,1,1,,0,0,,0,0,,0,110,110,,0,1,0,0,,1,1,,1,1,,0,0,,1,1,,0.8,0.8,,1,1,0,0
4768,0,0,0,0,0,0,0,0,0,0.833333333333333,3783.33333333333,22700,130.666666666668,0,6,0,0,0,2,12,1.6,5.16666666666667,31,6.56666666666667,0,0,0,0,0,0,-0.0666666666666666,-0.4,0.0266666666666666,2,2,0,1
4769,0,0,0,0,0,0,0,0,0,0.5,23923,47846,0,0,2,0,0,0,0,0,0,7,14,0,0,0,0,0.5,1,0.5,0.440625,0.88125,0.06798828125,1,2,0,0
4770,0,0,,0,0,,0,0,,0,22496,22496,,1,1,0,0,,0,0,,4,4,,0,0,,1,1,,0,0,,1,1,4.4452347083926E-05,0
4771,1,1,,0,0,,0,0,,0,41013,41013,,0,1,0,0,,8,8,,8,8,,0,0,,1,1,,0,0,,1,1,0,0
4772,2,2,,0,0,,0,0,,0,23114,23114,,1,1,0,0,,0,0,,0,0,,0,0,,0,0,,-0.2,-0.2,,1,1,4.32638227913818E-05,1
4773,0,0,0,0,0,0,0,0,0,0.5,13274.5,26549,4.5,0,2,0,0,0,1.5,3,4.5,5.5,11,0.5,0,0,0,0,0,0,0.0785714285714285,0.157142857142857,0.0123469387755102,1,2,0,0
4774,0,0,,0,0,,1,1,,0,1038,1038,,0,1,0,0,,1,1,,7,7,,1,1,,0,0,,0.05,0.05,,1,1,0,0
4775,0,0,,0,0,,1,1,,0,1173,1173,,0,1,0,0,,3,3,,10,10,,0,0,,0,0,,0.193181818181818,0.193181818181818,,1,1,0,0
4776,0,0,,0,0,,4,4,,0,194,194,,0,1,0,0,,0,0,,8,8,,0,0,,0,0,,0.375,0.375,,1,1,0,0
4777,0,0,,0,0,,4,4,,0,10428,10428,,0,1,0,0,,2,2,,14,14,,0,0,,0,0,,0,0,,1,1,0,0
4778,1,1,,1,1,,0,0,,0,8661,8661,,1,1,0,0,,1,1,,5,5,,0,0,,0,0,,0.1,0.1,,1,1,0.0001154601085325,0
4779,0,0,,0,0,,0,0,,0,32631,32631,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,0,0,,1,1,0,0
4780,0,0,0,0.5,1,0.5,1,2,0,0.5,8980.5,17961,84.5,0,2,0,0,0,2.5,5,0.5,18.5,37,0.5,0,0,0,0,0,0,0.35,0.7,0.405,2,1,0,0
4781,0,0,,0,0,,0,0,,0,1694,1694,,0,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,0,0
4782,1,1,,1,1,,1,1,,0,4805,4805,,0,1,0,0,,0,0,,3,3,,0,0,,0,0,,0,0,,1,1,0,0
4783,0,0,0,0.5,1,0.5,0,0,0,0.5,45281,90562,0,2,2,0,0,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,4.41686358516817E-05,0
4784,0,0,,0,0,,0,0,,0,18509,18509,,0,1,0,0,,1,1,,4,4,,0,0,,0,0,,0,0,,1,1,0,0
4785,2,6,12,3.33333333333333,10,33.3333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,37107,111321,4332,3,3,0,0,0,1.33333333333333,4,2.33333333333333,9.33333333333333,28,14.3333333333333,0,0,0,0,0,0,-0.0083333333333333,-0.025,0.0352083333333333,1,2,8.08472794890452E-05,1
4786,24.6666666666667,74,325.333333333333,105.333333333333,316,6816.33333333333,0.666666666666667,2,0.333333333333333,0.333333333333333,23755,71265,160383,0,3,0,0,0,1.33333333333333,4,0.333333333333333,6,18,31,0,0,0,0,0,0,0.0279761904761904,0.0839285714285714,0.0023480017006802,1,3,0,0
4787,1,2,0,0.5,1,0.5,0,0,0,0.5,8980,17960,0,0,2,0,0,0,0,0,0,1,2,2,0.5,1,0.5,0,0,0,0.0625,0.125,0.0078125,1,2,0,0
4788,0,0,,0,0,,1,1,,0,19630,19630,,0,1,0,0,,1,1,,3,3,,0,0,,1,1,,0.5,0.5,,1,1,0,0
4789,61.3636363636364,675,15087.6545454545,107.727272727273,1185,58998.4181818182,0.272727272727273,3,0.218181818181818,0.818181818181818,97472.2727272727,1072195,399594.818181819,0,11,1,11,0,1,11,1,4.45454545454545,49,13.4727272727273,0,0,0,0.0909090909090909,1,0.0909090909090909,0.0662878787878788,0.729166666666667,0.0542376893939393,1,4,0,0
4790,0,0,,0,0,,0,0,,0,10381,10381,,0,1,0,0,,1,1,,2,2,,0,0,,0,0,,-0.25,-0.25,,1,1,0,1
