favorite_count_mean,favorite_count_sum,favorite_count_var,retweet_count_mean,retweet_count_sum,retweet_count_var,hashtags_count_mean,hashtags_count_sum,hashtags_count_var,hashtags_count_shared,user.tweets_count_mean,user.tweets_count_sum,user.tweets_count_var,is_rumor_sum,thread_length_len,user.verified_mean,user.verified_sum,user.verified_var,hasperiod_mean,hasperiod_sum,hasperiod_var,number_punct_mean,number_punct_sum,number_punct_var,negativewordcount_mean,negativewordcount_sum,negativewordcount_var,positivewordcount_mean,positivewordcount_sum,positivewordcount_var,sentimentscore_mean,sentimentscore_sum,sentimentscore_var,component_count,largest_cc_diameter,intensityscore,rumorspreader
0.0,0,,0.0,0,,2.0,2,,0.0,8895.0,8895,,1,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,-0.5,-0.5,,1,1,0.00011242270938729624,0
0.0,0,,0.0,0,,0.0,0,,0.0,104.0,104,,0,1,0.0,0,,2.0,2,,2.0,2,,0.0,0,,1.0,1,,0.675,0.675,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,165.0,165,,0,1,0.0,0,,1.0,1,,2.0,2,,1.0,1,,0.0,0,,-0.225,-0.225,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,4945.5,9891,0.5,2,2,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.1,0.2,0.020000000000000004,1,2,0.00040440804772014964,0
0.0,0,,0.0,0,,0.0,0,,0.0,95184.0,95184,,0,1,1.0,1,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
210.0,210,,249.0,249,,2.0,2,,0.0,1803.0,1803,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.4,0.4,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,230944.0,230944,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,-0.2,-0.2,,1,1,4.330054039074408e-06,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,42680.0,85360,8.0,2,2,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,4.6860356138706655e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,2101.0,2101,,1,1,0.0,0,,1.0,1,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00047596382674916705,0
2.0,2,,0.0,0,,0.0,0,,0.0,74.0,74,,1,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.2,0.2,,1,1,0.013513513513513514,0
0.0,0,,0.0,0,,0.0,0,,0.0,2302.0,2302,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0004344048653344917,0
5.0,5,,2.0,2,,0.0,0,,0.0,63663.0,63663,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,1.0,1,,0.0,0.0,,1,1,1.5707710915288315e-05,0
1.0,1,,1.0,1,,1.0,1,,0.0,511.0,511,,0,1,0.0,0,,1.0,1,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,2.0,2,,0.0,5825.0,5825,,1,1,0.0,0,,1.0,1,,5.0,5,,0.0,0,,1.0,1,,0.7,0.7,,1,1,0.00017167381974248928,0
0.4,2,0.3,0.4,2,0.3,0.0,0,0.0,0.8,4758.0,23790,0.0,5,5,0.0,0,0.0,0.2,1,0.2,2.0,10,5.0,0.0,0,0.0,0.2,1,0.20000000000000004,0.12277777777777776,0.6138888888888888,0.10203858024691359,1,1,0.0010508617065994115,0
2.0,2,,1.0,1,,0.0,0,,0.0,30889.0,30889,,1,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,1.0,1,,0.5,0.5,,1,1,3.2373984266243646e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,8785.0,8785,,0,1,0.0,0,,2.0,2,,9.0,9,,0.0,0,,1.0,1,,-0.234375,-0.234375,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,30979.0,30979,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,1.0,1,,1.0,1,,0.0,21477.0,21477,,1,1,0.0,0,,3.0,3,,12.0,12,,0.0,0,,0.0,0,,0.3,0.3,,1,1,4.6561437817199795e-05,0
0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,168138.66666666666,504416,65.33333333340124,3,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,2.6666666666666665,8,21.333333333333336,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,-0.22222222222222224,-0.6666666666666667,0.12037037037037035,2,1,1.78424157837975e-05,0
1.0,5,3.0,0.0,0,0.0,0.2,1,0.2,0.6,6323.0,31615,80.0,1,5,0.0,0,0.0,1.0,5,0.5,3.2,16,1.7,0.0,0,0.0,0.2,1,0.2,-0.07333333333333333,-0.3666666666666667,0.03397222222222222,4,1,0.00015815277558121145,0
0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,62708.0,188124,48.0,3,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,2.6666666666666665,8,4.333333333333333,0.0,0,0.0,0.0,0,0.0,-0.04583333333333334,-0.1375,0.006302083333333334,2,1,4.784078586464247e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,108.0,108,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,11764.0,11764,,1,1,0.0,0,,2.0,2,,6.0,6,,1.0,1,,0.0,0,,0.2753125,0.2753125,,1,1,8.500510030601836e-05,0
1.0,1,,0.0,0,,1.0,1,,0.0,2788.0,2788,,1,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,0.0,0,,-0.3,-0.3,,1,1,0.0003586800573888092,0
0.0,0,,0.0,0,,0.0,0,,0.0,385.0,385,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,1.0,1,,0.390625,0.390625,,1,1,0.0,0
0.17647058823529413,3,0.15441176470588236,0.058823529411764705,1,0.058823529411764705,0.0,0,0.0,0.9411764705882353,1882.0,31994,0.0,0,17,0.0,0,0.0,2.5294117647058822,43,7.264705882352941,4.235294117647059,72,12.191176470588236,0.058823529411764705,1,0.058823529411764705,0.11764705882352941,2,0.1102941176470588,0.013333333333333334,0.22666666666666668,0.12665243055555553,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1368.0,1368,,0,1,0.0,0,,1.0,1,,8.0,8,,0.0,0,,0.0,0,,-0.5,-0.5,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,2852.0,2852,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,7592.0,7592,,1,1,0.0,0,,2.0,2,,3.0,3,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.00013171759747102212,0
0.0,0,,0.0,0,,0.0,0,,0.0,9409.0,9409,,1,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0625,0.0625,,1,1,0.00010628122010840685,0
0.0,0,,0.0,0,,0.0,0,,0.0,18042.0,18042,,1,1,0.0,0,,2.0,2,,5.0,5,,0.0,0,,2.0,2,,-0.175,-0.175,,1,1,5.542622769094336e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,8083.0,8083,,1,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,1.0,1,,0.5249999999999999,0.5249999999999999,,1,1,0.00012371644191513053,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,21838.0,43676,0.0,1,2,0.0,0,0.0,0.0,0,0.0,5.0,10,2.0,0.0,0,0.0,0.5,1,0.5,0.26785714285714285,0.5357142857142857,0.14349489795918366,2,1,4.579173917025369e-05,0
1.0,1,,0.0,0,,0.0,0,,0.0,15011.0,15011,,0,1,0.0,0,,0.0,0,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1227.0,1227,,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,-0.0499999999999999,-0.0499999999999999,,1,1,0.0008149959250203749,0
175.0,175,,569.0,569,,1.0,1,,0.0,17667.0,17667,,0,1,0.0,0,,2.0,2,,9.0,9,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,1101.0,1101,,0,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.0166666666666666,0.0166666666666666,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,560.0,560,,0,1,0.0,0,,3.0,3,,3.0,3,,0.0,0,,0.0,0,,-0.1666666666666666,-0.1666666666666666,,1,1,0.0,0
0.0,0,0.0,1.0,2,0.0,1.0,2,0.0,0.5,12505.0,25010,2.0,1,2,0.0,0,0.0,2.0,4,0.0,18.5,37,0.5,0.0,0,0.0,0.0,0,0.0,-0.0625,-0.125,0.0078125,1,2,7.996801279488205e-05,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,12986.0,25972,0.0,0,2,0.0,0,0.0,0.0,0,0.0,2.0,4,8.0,0.0,0,0.0,0.0,0,0.0,0.25,0.5,0.125,1,2,0.0,0
3.0,6,8.0,2.0,4,2.0,1.0,2,2.0,0.0,89503.0,179006,2450.0,0,2,0.0,0,0.0,2.0,4,2.0,6.5,13,12.5,0.5,1,0.5,0.0,0,0.0,-0.3499999999999999,-0.6999999999999998,0.24499999999999988,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,25676.0,25676,,1,1,0.0,0,,0.0,0,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,3.8946876460507865e-05,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,212.0,636,0.0,0,3,0.0,0,0.0,0.0,0,0.0,7.0,21,49.0,0.0,0,0.0,0.0,0,0.0,-0.18333333333333335,-0.55,0.10083333333333334,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,5500.0,5500,,1,1,0.0,0,,2.0,2,,9.0,9,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0001818181818181818,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,23182.0,46364,0.0,0,2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.25,0.5,0.125,1,1,0.0,0
10.0,10,,28.0,28,,0.0,0,,0.0,6616.0,6616,,0,1,0.0,0,,2.0,2,,10.0,10,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,1818.0,1818,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.25,0.25,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,2357.0,2357,,0,1,0.0,0,,1.0,1,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,2.0,2,,0.0,3948.0,3948,,1,1,0.0,0,,2.0,2,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.00025329280648429586,0
0.14285714285714285,4,0.20105820105820105,0.03571428571428571,1,0.035714285714285705,0.0,0,0.0,0.9642857142857143,737.0,20636,0.0,28,28,0.0,0,0.0,2.5714285714285716,72,4.105820105820106,4.178571428571429,117,8.078042328042326,0.10714285714285714,3,0.09920634920634921,0.17857142857142858,5,0.1521164021164021,0.015865929705215415,0.4442460317460316,0.0890123208399321,1,2,0.037991858887381276,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,4388.5,8777,0.5,0,2,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,-0.1,-0.2,0.020000000000000004,2,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,892.0,892,,1,1,0.0,0,,0.0,0,,10.0,10,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0011210762331838565,0
0.0,0,,0.0,0,,0.0,0,,0.0,4689.0,4689,,0,1,0.0,0,,0.0,0,,3.0,3,,1.0,1,,0.0,0,,-0.525,-0.525,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,144.0,144,,1,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,0.125,0.125,,1,1,0.006944444444444444,0
0.0,0,,0.0,0,,0.0,0,,0.0,34841.0,34841,,1,1,0.0,0,,1.0,1,,10.0,10,,0.0,0,,0.0,0,,0.0,0.0,,1,1,2.8701816825005023e-05,0
1.0,1,,0.0,0,,0.0,0,,0.0,6998.0,6998,,1,1,0.0,0,,0.0,0,,6.0,6,,0.0,0,,0.0,0,,0.2857142857142857,0.2857142857142857,,1,1,0.00014289797084881395,0
0.0,0,0.0,0.0,0,0.0,1.0,2,0.0,0.5,9516.0,19032,0.0,1,2,0.0,0,0.0,2.5,5,0.5,16.0,32,2.0,0.0,0,0.0,0.0,0,0.0,0.225,0.45,0.10125,1,2,0.00010508617065994115,0
0.0,0,,0.0,0,,1.0,1,,0.0,4531.0,4531,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,15573.0,15573,,0,1,0.0,0,,0.0,0,,6.0,6,,0.0,0,,1.0,1,,0.8,0.8,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,34974.0,34974,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.30434782608695654,7,0.5849802371541499,0.08695652173913043,2,0.08300395256916994,0.043478260869565216,1,0.043478260869565216,0.9130434782608696,171.0,3933,0.0,0,23,0.0,0,0.0,1.7826086956521738,41,3.2687747035573125,5.0,115,19.727272727272727,0.0,0,0.0,0.21739130434782608,5,0.17786561264822132,0.06077357425183512,1.3977922077922078,0.15038535661120356,1,2,0.0,0
22.0,22,,123.0,123,,0.0,0,,0.0,3296.0,3296,,0,1,1.0,1,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,424.0,424,,0,1,0.0,0,,2.0,2,,2.0,2,,0.0,0,,1.0,1,,0.2,0.2,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,8597.0,8597,,0,1,0.0,0,,3.0,3,,3.0,3,,0.0,0,,1.0,1,,0.6,0.6,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,183.0,183,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0833333333333333,0.0833333333333333,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8888888888888888,12238.0,110142,0.0,0,9,0.0,0,0.0,0.7777777777777778,7,0.9444444444444444,3.7777777777777777,34,3.9444444444444446,0.0,0,0.0,0.2222222222222222,2,0.19444444444444445,0.017361111111111098,0.1562499999999999,0.004529079861111107,1,1,0.0,0
0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,2317.0,6951,0.0,2,3,0.0,0,0.0,1.0,3,3.0,4.666666666666667,14,30.333333333333336,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,0.0008631851532153647,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,114.0,342,0.0,0,3,0.0,0,0.0,2.3333333333333335,7,2.3333333333333335,4.333333333333333,13,1.333333333333333,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,-0.03484126984126983,-0.10452380952380949,0.1927488851095993,1,1,0.0,0
0.0,0,,0.0,0,,3.0,3,,0.0,550.0,550,,1,1,0.0,0,,1.0,1,,8.0,8,,1.0,1,,0.0,0,,-0.1555555555555555,-0.1555555555555555,,1,1,0.0018181818181818182,0
0.0,0,,0.0,0,,1.0,1,,0.0,630.0,630,,1,1,0.0,0,,1.0,1,,8.0,8,,0.0,0,,0.0,0,,0.15,0.15,,1,1,0.0015873015873015873,0
1.0,5,0.0,1.2,6,0.2,0.0,0,0.0,0.8,4661.8,23309,2066.6999999999884,0,5,0.0,0,0.0,0.6,3,0.3,5.2,26,6.7,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,3589.0,3589,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,354.0,354,,1,1,0.0,0,,2.0,2,,4.0,4,,1.0,1,,0.0,0,,-0.2825,-0.2825,,1,1,0.002824858757062147,0
0.0,0,,0.0,0,,1.0,1,,0.0,10165.0,10165,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,12678.0,12678,,0,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.2481481481481481,0.2481481481481481,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,1025.6666666666667,3077,17941.33333333333,3,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,7.666666666666667,23,8.333333333333332,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,-0.05885416666666665,-0.17656249999999996,0.7916414388020834,1,2,0.002924926876828079,0
0.0,0,,0.0,0,,0.0,0,,0.0,973.0,973,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.05,0.05,,1,1,0.0010277492291880781,0
0.0,0,,0.0,0,,2.0,2,,0.0,2622.0,2622,,0,1,0.0,0,,2.0,2,,18.0,18,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,4932.0,9864,8.0,2,2,0.0,0,0.0,0.0,0,0.0,3.0,6,8.0,0.0,0,0.0,0.0,0,0.0,0.18333333333333335,0.3666666666666667,0.06722222222222224,2,1,0.00040551500405515005,0
11.222222222222221,101,1133.4444444444443,14.88888888888889,134,1961.861111111111,0.0,0,0.0,0.8888888888888888,105617.55555555556,950558,182613.77777777603,0,9,0.0,0,0.0,0.0,0,0.0,1.7777777777777777,16,3.9444444444444438,0.0,0,0.0,0.2222222222222222,2,0.19444444444444448,-0.07361111111111113,-0.6625000000000001,0.14501736111111113,1,2,0.0,0
0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.5,35790.0,71580,0.0,0,2,0.0,0,0.0,0.5,1,0.5,3.0,6,8.0,0.0,0,0.0,0.5,1,0.5,0.0,0.0,0.0,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,1.0,1,,0,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,0.0,0,,-0.2,-0.2,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,2607.0,5214,0.0,0,2,0.0,0,0.0,0.5,1,0.5,2.5,5,0.5,0.0,0,0.0,0.0,0,0.0,-0.08482142857142855,-0.1696428571428571,0.01438934948979591,1,1,0.0,0
1.0,1,,0.0,0,,1.0,1,,0.0,20307.0,20307,,1,1,0.0,0,,1.0,1,,7.0,7,,0.0,0,,0.0,0,,0.0562499999999999,0.0562499999999999,,1,1,4.924410301866352e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,39169.0,39169,,0,1,0.0,0,,3.0,3,,6.0,6,,0.0,0,,0.0,0,,0.1428571428571428,0.1428571428571428,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,2949.0,8847,0.0,0,3,0.0,0,0.0,1.6666666666666667,5,0.33333333333333337,5.333333333333333,16,9.333333333333332,0.0,0,0.0,0.0,0,0.0,-0.03333333333333333,-0.1,0.003333333333333334,3,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,686.0,686,,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0014577259475218659,0
0.0,0,,0.0,0,,0.0,0,,0.0,7805.0,7805,,1,1,0.0,0,,2.0,2,,4.0,4,,0.0,0,,0.0,0,,0.5,0.5,,1,1,0.00012812299807815503,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,28638.0,57276,0.0,0,2,0.0,0,0.0,1.5,3,0.5,3.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0625,0.125,0.0078125,1,2,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,9497.0,28491,192.0,3,3,0.0,0,0.0,0.0,0,0.0,1.3333333333333333,4,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,-0.0878787878787879,-0.2636363636363637,0.07771349862258953,1,2,0.00031588922817731913,0
0.3333333333333333,1,0.33333333333333337,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.6666666666666667,651.0,1953,0.0,3,3,0.0,0,0.0,3.6666666666666665,11,9.333333333333334,11.666666666666666,35,65.33333333333333,0.0,0,0.0,0.0,0,0.0,0.25595238095238093,0.7678571428571428,0.1831420068027211,1,2,0.004608294930875576,0
1.0,1,,0.0,0,,0.0,0,,0.0,11475.0,11475,,0,1,0.0,0,,1.0,1,,3.0,3,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,8405.0,8405,,0,1,0.0,0,,3.0,3,,5.0,5,,0.0,0,,1.0,1,,-0.2685185185185185,-0.2685185185185185,,1,1,0.0,0
1.0,1,,0.0,0,,0.0,0,,0.0,7787.0,7787,,0,1,0.0,0,,3.0,3,,6.0,6,,1.0,1,,0.0,0,,-0.6999999999999998,-0.6999999999999998,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,278.0,278,,1,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,-0.6,-0.6,,1,1,0.0035971223021582736,0
0.0,0,,0.0,0,,0.0,0,,0.0,1583.0,1583,,1,1,0.0,0,,2.0,2,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0006317119393556538,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,1616.5,3233,0.5,1,2,0.0,0,0.0,0.0,0,0.0,0.5,1,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,0.0006186204763377668,0
1.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,13224.0,39672,0.0,0,3,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,2.6666666666666665,8,2.3333333333333335,0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,-0.24166666666666667,-0.725,0.11270833333333333,1,2,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,27171.0,27171,,0,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
105.0,105,,193.0,193,,0.0,0,,0.0,4309.0,4309,,0,1,0.0,0,,2.0,2,,9.0,9,,0.0,0,,0.0,0,,0.1704545454545454,0.1704545454545454,,1,1,0.0,0
8.0,8,,2.0,2,,2.0,2,,0.0,53328.0,53328,,0,1,1.0,1,,3.0,3,,19.0,19,,0.0,0,,1.0,1,,0.5,0.5,,1,1,0.0,0
65.72727272727273,723,4387.818181818181,244.45454545454547,2689,35726.87272727273,0.7272727272727273,8,0.2181818181818182,0.8181818181818181,626.8181818181819,6895,43.36363636363642,6,11,1.0,11,0.0,1.7272727272727273,19,0.21818181818181817,13.090909090909092,144,14.690909090909093,0.0,0,0.0,0.0,0,0.0,0.030303030303030307,0.33333333333333337,0.026767676767676767,1,2,0.009572153734590283,0
0.0,0,,0.0,0,,0.0,0,,0.0,262.0,262,,0,1,0.0,0,,4.0,4,,6.0,6,,0.0,0,,0.0,0,,-0.05,-0.05,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,466.0,466,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.2,0.2,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,10577.0,10577,,1,1,0.0,0,,1.0,1,,2.0,2,,0.0,0,,0.0,0,,0.0,0.0,,1,1,9.454476694714947e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,4776.0,4776,,0,1,1.0,1,,1.0,1,,1.0,1,,0.0,0,,1.0,1,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,41601.0,41601,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,2.4037883704718638e-05,0
0.3333333333333333,1,0.33333333333333337,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,39231.666666666664,117695,3201.333333333452,1,3,0.0,0,0.0,0.0,0,0.0,0.6666666666666666,2,0.33333333333333337,0.0,0,0.0,0.3333333333333333,1,0.33333333333333337,-0.16666666666666666,-0.5,0.08333333333333334,2,1,2.5489612982709547e-05,0
0.0,0,,0.0,0,,0.0,0,,0.0,492.0,492,,1,1,0.0,0,,2.0,2,,6.0,6,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0020325203252032522,0
0.0,0,,0.0,0,,0.0,0,,0.0,99.0,99,,1,1,0.0,0,,1.0,1,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.010101010101010102,0
0.0,0,,0.0,0,,0.0,0,,0.0,32007.0,32007,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,3.124316555753429e-05,0
0.0,0,,0.0,0,,1.0,1,,0.0,197.0,197,,1,1,0.0,0,,0.0,0,,3.0,3,,0.0,0,,2.0,2,,0.35,0.35,,1,1,0.005076142131979695,0
4.0,4,,0.0,0,,0.0,0,,0.0,6970.0,6970,,0,1,0.0,0,,5.0,5,,5.0,5,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,0.0,0,,0.0,525.0,525,,1,1,0.0,0,,0.0,0,,1.0,1,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0019047619047619048,0
0.0,0,,0.0,0,,0.0,0,,0.0,4015.0,4015,,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6666666666666667,523.6666666666666,1571,0.3333333333333428,1,3,0.0,0,0.0,1.6666666666666667,5,1.3333333333333335,6.666666666666667,20,6.333333333333334,0.0,0,0.0,0.0,0,0.0,0.15000000000000005,0.4500000000000001,0.09249999999999997,3,1,0.0019096117122851689,0
0.0,0,,0.0,0,,0.0,0,,0.0,1168.0,1168,,1,1,0.0,0,,1.0,1,,4.0,4,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0008561643835616438,0
0.0,0,,0.0,0,,0.0,0,,0.0,17409.0,17409,,0,1,0.0,0,,0.0,0,,7.0,7,,0.0,0,,0.0,0,,0.0,0.0,,1,1,0.0,0
0.0,0,,0.0,0,,1.0,1,,0.0,67.0,67,,0,1,0.0,0,,2.0,2,,18.0,18,,1.0,1,,0.0,0,,-0.2380952380952381,-0.2380952380952381,,1,1,0.0,0
